contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected
TSLA250711C00380000,2025-06-27 19:59:52+00:00,380.0,1.6,1.59,1.62,-0.38,-19.19192,1760.0,3118,0.619388571777344,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.1741803734718579,2025-06-29 12:49:55.049723
TSLA250711C00382500,2025-06-27 19:50:01+00:00,382.5,1.38,1.47,1.5,-0.52,-27.36842,120.0,248,0.6257361645507813,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.1819052443499622,2025-06-29 12:49:55.049723
TSLA250711C00385000,2025-06-27 19:59:54+00:00,385.0,1.38,1.35,1.39,-0.28999996,-17.365269,874.0,1297,0.6315954809570312,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.1896301152280666,2025-06-29 12:49:55.049723
TSLA250711C00387500,2025-06-27 19:59:49+00:00,387.5,1.26,1.25,1.29,-0.29,-18.709677,53.0,280,0.637698935546875,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.197354986106171,2025-06-29 12:49:55.049723
TSLA250711C00390000,2025-06-27 19:59:40+00:00,390.0,1.17,1.16,1.2,-0.23000002,-16.428574,1254.0,1138,0.6442906665039063,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2050798569842753,2025-06-29 12:49:55.049723
TSLA250711C00392500,2025-06-27 19:54:52+00:00,392.5,1.08,1.07,1.11,-0.28,-20.588236,138.0,70,0.6496617065429688,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2128047278623797,2025-06-29 12:49:55.049723
TSLA250711C00395000,2025-06-27 19:59:56+00:00,395.0,1.0,1.0,1.03,-0.21000004,-17.355375,1259.0,3729,0.6562534375000001,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2205295987404838,2025-06-29 12:49:55.049723
TSLA250711C00397500,2025-06-27 19:54:45+00:00,397.5,0.96,0.93,0.96,-0.13,-11.926606,388.0,336,0.6623568920898439,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2282544696185882,2025-06-29 12:49:55.049723
TSLA250711C00400000,2025-06-27 19:59:56+00:00,400.0,0.88,0.88,0.9,-0.100000024,-10.204084,3482.0,5433,0.6699251757812501,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2359793404966926,2025-06-29 12:49:55.049723
TSLA250711C00402500,2025-06-27 19:59:30+00:00,402.5,0.82,0.82,0.84,-0.18,-18.0,65.0,84,0.6760286303710938,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.243704211374797,2025-06-29 12:49:55.049723
TSLA250711C00405000,2025-06-27 19:59:56+00:00,405.0,0.79,0.76,0.87,-0.13999999,-15.053762,188.0,669,0.6887238159179689,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2514290822529013,2025-06-29 12:49:55.049723
TSLA250711C00407500,2025-06-27 19:57:51+00:00,407.5,0.72,0.71,0.82,-0.13,-15.294117,132.0,79,0.6953155468750001,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2591539531310056,2025-06-29 12:49:55.049723
TSLA250711C00410000,2025-06-27 19:59:41+00:00,410.0,0.67,0.67,0.7,-0.050000012,-6.9444456,547.0,1106,0.6958038232421876,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.26687882400911,2025-06-29 12:49:55.049723
TSLA250711C00412500,2025-06-27 19:41:03+00:00,412.5,0.58,0.63,0.66,-0.1,-14.705883,29.0,71,0.702151416015625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2746036948872141,2025-06-29 12:49:55.049723
TSLA250711C00415000,2025-06-27 19:59:16+00:00,415.0,0.6,0.59,0.62,-0.00999999,-1.6393427,171.0,333,0.7084990087890625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2823285657653185,2025-06-29 12:49:55.049723
TSLA250711C00417500,2025-06-27 19:43:00+00:00,417.5,0.52,0.56,0.58,-0.06,-10.344828,8.0,58,0.7148466015625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2900534366434229,2025-06-29 12:49:55.049723
TSLA250711C00420000,2025-06-27 19:58:44+00:00,420.0,0.54,0.53,0.55,0.01000005,1.886802,383.0,778,0.7216824707031251,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.2977783075215272,2025-06-29 12:49:55.049723
TSLA250711C00422500,2025-06-27 19:48:48+00:00,422.5,0.48,0.5,0.52,-0.03,-5.882353,11.0,161,0.7280300634765625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3055031783996316,2025-06-29 12:49:55.049723
TSLA250711C00425000,2025-06-27 19:56:06+00:00,425.0,0.48,0.48,0.5,0.00999999,2.1276574,433.0,487,0.73633076171875,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.313228049277736,2025-06-29 12:49:55.049723
TSLA250711C00427500,2025-06-27 18:04:33+00:00,427.5,0.36,0.45,0.47,-0.08,-18.181818,5.0,29,0.7417018017578124,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3209529201558403,2025-06-29 12:49:55.049723
TSLA250711C00430000,2025-06-27 19:50:31+00:00,430.0,0.41,0.42,0.45,-0.00999999,-2.3809502,90.0,976,0.7480493945312501,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3286777910339445,2025-06-29 12:49:55.049723
TSLA250711C00432500,2025-06-27 16:51:06+00:00,432.5,0.29,0.4,0.42,-0.36,-55.384617,11.0,120,0.7539087109375,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3364026619120488,2025-06-29 12:49:55.049723
TSLA250711C00435000,2025-06-27 19:36:15+00:00,435.0,0.33,0.38,0.4,-0.049999982,-13.15789,89.0,306,0.7602563037109377,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3441275327901532,2025-06-29 12:49:55.049723
TSLA250711C00437500,2025-06-27 17:40:24+00:00,437.5,0.3,0.36,0.38,-0.2,-40.0,5.0,10,0.7666038964843751,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3518524036682575,2025-06-29 12:49:55.049723
TSLA250711C00440000,2025-06-27 19:48:09+00:00,440.0,0.33,0.34,0.36,0.02000001,6.4516163,227.0,935,0.7719749365234375,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.359577274546362,2025-06-29 12:49:55.049723
TSLA250711C00442500,2025-06-27 19:44:59+00:00,442.5,0.29,0.32,0.64,0.01,3.5714283,197.0,122,0.82226740234375,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3673021454244663,2025-06-29 12:49:55.049723
TSLA250711C00445000,2025-06-27 19:59:41+00:00,445.0,0.31,0.31,0.33,-0.03999999,-11.428569,285.0,247,0.7851583984375,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3750270163025706,2025-06-29 12:49:55.049723
TSLA250711C00447500,2025-06-27 18:39:50+00:00,447.5,0.19,0.28,0.31,-0.13,-40.625,20.0,56,0.788088056640625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3827518871806748,2025-06-29 12:49:55.049723
TSLA250711C00450000,2025-06-27 19:59:54+00:00,450.0,0.28,0.26,0.29,0.049999997,21.739128,5727.0,1266,0.7915059912109376,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3904767580587791,2025-06-29 12:49:55.049723
TSLA250711C00452500,2025-06-27 19:48:48+00:00,452.5,0.24,0.25,0.28,0.01,4.347826,22.0,6,0.79883013671875,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.3982016289368835,2025-06-29 12:49:55.049723
TSLA250711C00455000,2025-06-27 19:29:33+00:00,455.0,0.2,0.23,0.56,0.010000005,5.2631607,101.0,407,0.8564467480468749,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.4059264998149879,2025-06-29 12:49:55.049723
TSLA250711C00457500,2025-06-27 14:21:31+00:00,457.5,0.22,0.22,0.25,0.02,9.999999,53.0,12,0.807619111328125,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.4136513706930922,2025-06-29 12:49:55.049723
TSLA250711C00460000,2025-06-27 19:33:26+00:00,460.0,0.19,0.21,0.54,0.00999999,5.55555,89.0,393,0.8725598681640624,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.4213762415711966,2025-06-29 12:49:55.049723
TSLA250711C00462500,2025-06-27 18:51:18+00:00,462.5,0.14,0.19,0.22,-0.03,-17.647058,5.0,15,0.81445498046875,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.4291011124493007,2025-06-29 12:49:55.049723
TSLA250711C00465000,2025-06-27 15:49:47+00:00,465.0,0.15,0.18,0.2,-0.019999996,-11.764703,67.0,299,0.8173846386718748,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.436825983327405,2025-06-29 12:49:55.049723
TSLA250711C00470000,2025-06-27 19:58:27+00:00,470.0,0.17,0.16,0.19,0.030000001,21.428572,125.0,934,0.8291032714843749,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.4522757250836138,2025-06-29 12:49:55.049723
TSLA250711C00475000,2025-06-27 19:59:37+00:00,475.0,0.16,0.14,0.17,0.02,14.285713,529.0,37,0.8369156933593749,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.4677254668398225,2025-06-29 12:49:55.049723
TSLA250711C00480000,2025-06-27 19:29:37+00:00,480.0,0.11,0.12,0.15,0.0,0.0,55.0,1388,0.842775009765625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.483175208596031,2025-06-29 12:49:55.049723
TSLA250711C00485000,2025-06-27 19:29:26+00:00,485.0,0.1,0.11,0.14,0.0,0.0,25.0,102,0.8535170898437501,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.4986249503522397,2025-06-29 12:49:55.049723
TSLA250711C00490000,2025-06-27 19:49:33+00:00,490.0,0.12,0.1,0.12,0.029999994,33.333324,390.0,373,0.860352958984375,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.5140746921084485,2025-06-29 12:49:55.049723
TSLA250711C00495000,2025-06-27 19:04:30+00:00,495.0,0.09,0.08,0.11,-0.08,-47.058823,15.0,12,0.8652357226562499,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.5295244338646572,2025-06-29 12:49:55.049723
TSLA250711C00500000,2025-06-27 19:59:07+00:00,500.0,0.09,0.08,0.1,0.020000003,28.571432,138.0,1351,0.87695435546875,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.5449741756208657,2025-06-29 12:49:55.049723
TSLA250711C00505000,2025-06-27 15:48:31+00:00,505.0,0.07,0.06,0.09,-0.19,-73.07693,1.0,1,0.8789074609374999,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.5604239173770744,2025-06-29 12:49:55.049723
TSLA250711C00510000,2025-06-27 19:09:37+00:00,510.0,0.05,0.05,0.08,-0.029999997,-37.499996,13.0,350,0.8828136718749999,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.5758736591332831,2025-06-29 12:49:55.049723
TSLA250711C00515000,2025-06-27 14:00:16+00:00,515.0,0.05,0.05,0.07,-0.05,-50.0,20.0,10,0.8906260937499999,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.5913234008894916,2025-06-29 12:49:55.049723
TSLA250711C00520000,2025-06-27 13:55:44+00:00,520.0,0.04,0.04,0.07,0.0,0.0,1.0,542,0.9003916210937499,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.6067731426457004,2025-06-29 12:49:55.049723
TSLA250711C00530000,2025-06-27 19:27:40+00:00,530.0,0.03,0.02,0.05,-0.01,-25.0,10.0,441,0.8945323046874999,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.6376726261581176,2025-06-29 12:49:55.049723
TSLA250711C00540000,2025-06-25 19:38:54+00:00,540.0,0.06,0.02,0.04,0.0,0.0,14.0,468,0.9101571484375,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.668572109670535,2025-06-29 12:49:55.049723
TSLA250711C00545000,2025-06-27 14:08:14+00:00,545.0,0.02,0.01,0.04,-0.04,-66.66667,1.0,1,0.914063359375,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.6840218514267438,2025-06-29 12:49:55.049723
TSLA250711C00550000,2025-06-27 19:03:01+00:00,550.0,0.02,0.01,0.04,0.0,0.0,82.0,260,0.9257819921875,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.6994715931829523,2025-06-29 12:49:55.049723
TSLA250711C00560000,2025-06-27 14:31:14+00:00,560.0,0.01,0.01,0.03,-0.03,-75.0,1.0,64,0.937500625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.7303710766953697,2025-06-29 12:49:55.049723
TSLA250711C00570000,2025-06-26 18:04:26+00:00,570.0,0.01,0.0,0.03,0.0,0.0,1.0,343,0.937500625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.761270560207787,2025-06-29 12:49:55.049723
TSLA250711C00580000,2025-06-26 17:36:44+00:00,580.0,0.01,0.0,0.02,0.0,0.0,2.0,226,0.937500625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.7921700437202042,2025-06-29 12:49:55.049723
TSLA250711C00590000,2025-06-25 19:51:16+00:00,590.0,0.02,0.0,0.02,0.0,0.0,1.0,74,0.9687503125,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.8230695272326216,2025-06-29 12:49:55.049723
TSLA250711C00600000,2025-06-27 17:10:57+00:00,600.0,0.01,0.0,0.02,0.0,0.0,21.0,378,0.98437515625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.8539690107450388,2025-06-29 12:49:55.049723
TSLA250711C00610000,2025-06-26 13:30:00+00:00,610.0,0.02,0.0,0.02,0.0,0.0,6208.0,4992,1.015629921875,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.8848684942574563,2025-06-29 12:49:55.049723
TSLA250711C00620000,2025-06-27 17:38:07+00:00,620.0,0.01,0.0,0.02,0.0,0.0,2.0,5165,1.0312548437500002,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.9157679777698735,2025-06-29 12:49:55.049723
TSLA250711C00630000,2025-06-27 15:26:25+00:00,630.0,0.01,0.0,0.02,0.0,0.0,10.0,175,1.0625046875000002,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.946667461282291,2025-06-29 12:49:55.049723
TSLA250711C00640000,2025-06-27 14:22:13+00:00,640.0,0.01,0.0,0.02,0.0,0.0,1.0,27,1.0781296093750001,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,1.9775669447947082,2025-06-29 12:49:55.049723
TSLA250711C00650000,2025-06-23 19:19:27+00:00,650.0,0.02,0.0,0.02,0.0,0.0,31.0,46,1.109379453125,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,2.0084664283071256,2025-06-29 12:49:55.049723
TSLA250711C00660000,2025-06-27 19:34:37+00:00,660.0,0.02,0.0,0.02,0.01,100.0,102.0,17,1.125004375,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,2.0393659118195426,2025-06-29 12:49:55.049723
TSLA250711C00670000,2025-06-27 14:22:15+00:00,670.0,0.01,0.0,0.02,0.0,0.0,2.0,61,1.140629296875,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,2.07026539533196,2025-06-29 12:49:55.049723
TSLA250711C00680000,2025-06-27 19:56:43+00:00,680.0,0.01,0.0,0.02,0.0,0.0,16.0,327,1.171879140625,False,REGULAR,USD,TSLA,2025-07-11,11,323.6300048828125,2.1011648788443775,2025-06-29 12:49:55.049723
TSLA250718C00100000,2025-06-26 19:36:24+00:00,100.0,228.35,223.3,224.85,0.0,0.0,11.0,540,2.1464890087890627,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.30899483512417314,2025-06-29 12:49:55.256830
TSLA250718C00105000,2025-06-23 14:28:46+00:00,105.0,248.3,218.3,219.95,0.0,0.0,4.0,72,2.1035203662109367,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.3244445768803818,2025-06-29 12:49:55.256830
TSLA250718C00110000,2025-06-24 16:18:15+00:00,110.0,233.98,213.35,214.9,0.0,0.0,1.0,62,2.021489321289063,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.3398943186365905,2025-06-29 12:49:55.256830
TSLA250718C00115000,2025-06-27 19:29:27+00:00,115.0,206.9,208.35,210.0,-0.3600006,-0.17369518,4.0,68,1.9785157324218752,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.35534406039279914,2025-06-29 12:49:55.256830
TSLA250718C00120000,2025-06-24 16:16:21+00:00,120.0,224.27,203.4,204.95,0.0,0.0,1.0,86,1.90234423828125,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.37079380214900776,2025-06-29 12:49:55.256830
TSLA250718C00125000,2025-06-27 19:29:27+00:00,125.0,196.95,198.4,200.05,0.16999817,0.08638997,4.0,106,1.8603522607421876,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.3862435439052164,2025-06-29 12:49:55.256830
TSLA250718C00130000,2025-06-18 17:36:08+00:00,130.0,191.52,193.5,195.0,0.0,0.0,4.0,159,1.8027353613281247,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.4016932856614251,2025-06-29 12:49:55.256830
TSLA250718C00135000,2025-06-09 18:57:21+00:00,135.0,166.37,188.45,190.1,0.0,0.0,1.0,36,1.7470715771484375,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.41714302741763376,2025-06-29 12:49:55.256830
TSLA250718C00140000,2025-06-27 19:50:05+00:00,140.0,183.44,183.55,185.1,-31.319992,-14.583719,6.0,165,1.7041030419921874,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.43259276917384243,2025-06-29 12:49:55.256830
TSLA250718C00145000,2025-06-17 15:49:30+00:00,145.0,174.87,178.55,180.2,0.0,0.0,5.0,15,1.6601579492187502,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.44804251093005104,2025-06-29 12:49:55.256830
TSLA250718C00150000,2025-06-27 16:43:10+00:00,150.0,175.05,173.6,175.15,-1.5,-0.84961766,1.0,239,1.5961934252929684,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.4634922526862597,2025-06-29 12:49:55.256830
TSLA250718C00155000,2025-06-23 15:40:13+00:00,155.0,199.72,169.05,170.05,0.0,0.0,1.0,3274,1.5981465405273436,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.4789419944424684,2025-06-29 12:49:55.256830
TSLA250718C00160000,2025-06-26 17:01:03+00:00,160.0,169.2,164.15,164.9,0.0,0.0,6.0,3505,1.5278343920898436,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.49439173619867705,2025-06-29 12:49:55.256830
TSLA250718C00165000,2025-06-23 19:55:39+00:00,165.0,184.89,158.7,160.35,0.0,0.0,6.0,27,1.4677760986328123,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.5098414779548857,2025-06-29 12:49:55.256830
TSLA250718C00170000,2025-06-26 19:33:40+00:00,170.0,158.4,153.8,155.35,0.0,0.0,12.0,69,1.4248075634765625,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.5252912197110944,2025-06-29 12:49:55.256830
TSLA250718C00175000,2025-06-05 17:03:55+00:00,175.0,130.38,148.75,150.45,0.0,0.0,51.0,95,1.3745148461914063,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.540740961467303,2025-06-29 12:49:55.256830
TSLA250718C00180000,2025-06-25 14:01:17+00:00,180.0,151.95,143.85,145.4,0.0,0.0,1.0,470,1.325686965332031,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.5561907032235117,2025-06-29 12:49:55.256830
TSLA250718C00185000,2025-06-20 16:17:26+00:00,185.0,138.0,141.4,142.7,0.0,0.0,56.0,0,1.6745621740722658,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.5716404449797203,2025-06-29 12:49:55.256830
TSLA250718C00190000,2025-06-25 19:53:02+00:00,190.0,138.4,133.95,135.5,0.0,0.0,8.0,108,1.241703010253906,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.5870901867359289,2025-06-29 12:49:55.256830
TSLA250718C00195000,2025-06-27 19:56:49+00:00,195.0,129.49,128.95,130.55,-33.45999,-20.533901,4.0,221,1.1943399658203124,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.6025399284921377,2025-06-29 12:49:55.256830
TSLA250718C00200000,2025-06-27 19:06:30+00:00,200.0,120.7,124.5,125.15,-6.2000046,-4.8857403,139.0,853,1.158207333984375,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.6179896702483463,2025-06-29 12:49:55.256830
TSLA250718C00205000,2025-06-27 14:31:39+00:00,205.0,121.13,119.0,120.65,-1.7700043,-1.4401987,2.0,201,1.1069380590820312,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.633439412004555,2025-06-29 12:49:55.256830
TSLA250718C00210000,2025-06-26 16:37:31+00:00,210.0,120.17,114.1,115.65,0.0,0.0,4.0,186,1.0664109179687502,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.6488891537607636,2025-06-29 12:49:55.256830
TSLA250718C00215000,2025-06-27 14:49:59+00:00,215.0,112.23,109.1,110.75,-2.649994,-2.3067496,12.0,394,1.0256396374511718,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.6643388955169722,2025-06-29 12:49:55.256830
TSLA250718C00220000,2025-06-27 19:29:26+00:00,220.0,101.72,104.65,105.3,-6.669998,-6.1537027,52.0,957,0.9848634326171876,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.679788637273181,2025-06-29 12:49:55.256830
TSLA250718C00225000,2025-06-26 16:30:16+00:00,225.0,105.0,99.25,100.85,0.0,0.0,2.0,347,0.948242705078125,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.6952383790293896,2025-06-29 12:49:55.256830
TSLA250718C00230000,2025-06-27 19:56:03+00:00,230.0,94.98,94.8,95.45,-5.0199966,-5.0199966,39.0,969,0.911133701171875,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.7106881207855983,2025-06-29 12:49:55.256830
TSLA250718C00235000,2025-06-27 15:52:28+00:00,235.0,91.55,89.85,90.55,-3.949997,-4.136122,3.0,921,0.8737805590820311,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.7261378625418069,2025-06-29 12:49:55.256830
TSLA250718C00240000,2025-06-27 15:29:25+00:00,240.0,87.1,85.0,85.75,-1.050003,-1.1911548,7.0,2065,0.8481460498046874,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.7415876042980155,2025-06-29 12:49:55.256830
TSLA250718C00245000,2025-06-27 19:50:07+00:00,245.0,79.22,80.1,80.7,-5.119995,-6.0706606,78.0,1717,0.8037129003906249,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.7570373460542242,2025-06-29 12:49:55.256830
TSLA250718C00250000,2025-06-27 19:16:55+00:00,250.0,72.08,75.25,75.9,-5.0999985,-6.6079273,175.0,2646,0.7753928710937501,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.7724870878104328,2025-06-29 12:49:55.256830
TSLA250718C00255000,2025-06-27 19:47:07+00:00,255.0,69.8,70.4,71.05,-4.399994,-5.929911,53.0,2387,0.7429224926757811,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.7879368295666416,2025-06-29 12:49:55.256830
TSLA250718C00260000,2025-06-27 19:55:36+00:00,260.0,65.63,65.6,66.2,-2.1600037,-3.186316,171.0,3614,0.7111845288085938,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.8033865713228502,2025-06-29 12:49:55.256830
TSLA250718C00265000,2025-06-27 19:38:41+00:00,265.0,59.87,60.85,61.6,-4.460003,-6.933006,40.0,2006,0.6900665759277345,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.8188363130790588,2025-06-29 12:49:55.256830
TSLA250718C00270000,2025-06-27 19:29:26+00:00,270.0,53.88,56.15,56.8,-5.619999,-9.445376,238.0,15760,0.6600375793457032,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.8342860548352675,2025-06-29 12:49:55.256830
TSLA250718C00275000,2025-06-27 19:56:03+00:00,275.0,51.78,51.7,52.05,-3.170002,-5.768884,100.0,2210,0.637698935546875,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.8497357965914761,2025-06-29 12:49:55.256830
TSLA250718C00280000,2025-06-27 19:56:07+00:00,280.0,47.19,47.15,47.6,-4.3600006,-8.4578085,145.0,2475,0.6176796044921876,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.8651855383476849,2025-06-29 12:49:55.256830
TSLA250718C00285000,2025-06-27 19:53:32+00:00,285.0,42.57,42.95,43.3,-3.0299988,-6.644735,60.0,1591,0.606571317138672,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.8806352801038935,2025-06-29 12:49:55.256830
TSLA250718C00290000,2025-06-27 19:57:56+00:00,290.0,38.85,38.8,39.1,-4.450001,-10.277138,240.0,2308,0.5930216479492189,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.8960850218601021,2025-06-29 12:49:55.256830
TSLA250718C00295000,2025-06-27 19:53:43+00:00,295.0,34.49,34.8,35.2,-4.529999,-11.609427,36.0,1975,0.5835002587890624,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.9115347636163108,2025-06-29 12:49:55.256830
TSLA250718C00297500,2025-06-27 19:26:46+00:00,297.5,30.25,32.75,33.6,-7.4900017,-19.846321,5.0,11,0.5824016369628906,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.9192596344944152,2025-06-29 12:49:55.256830
TSLA250718C00300000,2025-06-27 19:57:14+00:00,300.0,31.15,31.05,31.35,-3.0300007,-8.864835,238.0,8409,0.5732464550781251,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.9269845053725194,2025-06-29 12:49:55.256830
TSLA250718C00302500,2025-06-27 19:20:20+00:00,302.5,26.75,29.1,29.85,-6.25,-18.939394,22.0,44,0.572391971435547,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.9347093762506238,2025-06-29 12:49:55.256830
TSLA250718C00305000,2025-06-27 19:57:01+00:00,305.0,27.55,27.5,27.9,-4.450001,-13.906252,184.0,1921,0.5675702423095703,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.9424342471287281,2025-06-29 12:49:55.256830
TSLA250718C00307500,2025-06-27 19:56:00+00:00,307.5,25.8,25.9,26.5,-3.2000008,-11.034486,191.0,128,0.5710492114257812,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.9501591180068324,2025-06-29 12:49:55.256830
TSLA250718C00310000,2025-06-27 19:59:31+00:00,310.0,24.4,24.3,24.65,-2.6000004,-9.629631,360.0,3210,0.5642133422851563,True,REGULAR,USD,TSLA,2025-07-18,18,323.6300048828125,0.9578839888849368,2025-06-29 12:49:55.256830
