contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,delta,gamma,theta,vega
MSFT250711C00475000,2025-06-27 19:43:53+00:00,475.0,22.07,22.3,23.15,-2.33,-9.54918,50.0,602,0.2487257745361328,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.957777145746818,2025-06-29 12:49:55.966171,6,6,0.08291873963515754,0.8499999999999979,22.725,-0.6550000000000011,0.8544226550796705,0.010672069117651707,-0.27730306801893984,0.19675579010633557
MSFT250711C00477500,2025-06-27 19:54:50+00:00,477.5,20.25,19.7,20.9,-1.8799992,-8.495252,17.0,185,0.2390823162841796,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.9628180780928538,2025-06-29 12:49:55.966171,6,6,0.0913978494623656,1.1999999999999993,20.299999999999997,-0.04999999999999716,0.8339731475065371,0.012108094942595394,-0.2869676240223963,0.2145761124648684
MSFT250711C00480000,2025-06-27 19:54:50+00:00,480.0,18.0,17.7,18.4,-1.9500008,-9.77444,62.0,767,0.2187578124999999,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.9678590104388896,2025-06-29 12:49:55.966171,6,6,0.08072916666666667,0.6999999999999993,18.049999999999997,-0.04999999999999716,0.82092823267394,0.013887048337971664,-0.27714358613322027,0.22518093572664338
MSFT250711C00482500,2025-06-27 19:53:40+00:00,482.5,15.05,14.7,16.2,-2.4299994,-13.901599,16.0,83,0.2085040087890624,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.9728999427849256,2025-06-29 12:49:55.966171,6,6,0.19047619047619047,1.5,15.45,-0.3999999999999986,0.7935373712556528,0.015894586811581048,-0.28449529323662076,0.24565281905274466
MSFT250711C00485000,2025-06-27 19:59:51+00:00,485.0,13.95,13.75,13.95,-1.8500004,-11.708863,50.0,591,0.1948322705078125,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.9779408751309616,2025-06-29 12:49:55.966171,6,6,0.08445945945945946,0.1999999999999993,13.85,0.09999999999999964,0.764532513247458,0.018340072213281752,-0.2845815029563746,0.264862231295575
MSFT250711C00487500,2025-06-27 19:54:50+00:00,487.5,11.87,11.7,11.95,-1.8199997,-13.2943735,45.0,250,0.1870808831787109,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.9829818074769974,2025-06-29 12:49:55.966171,6,6,0.17928286852589642,0.25,11.825,0.04499999999999993,0.7227897502081869,0.020797824799260234,-0.2927152673904838,0.28840675440704905
MSFT250711C00490000,2025-06-27 19:54:50+00:00,490.0,9.95,9.85,10.05,-1.7200003,-14.738647,169.0,1223,0.1795125994873047,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.9880227398230332,2025-06-29 12:49:55.966171,6,6,0.1380718954248366,0.20000000000000107,9.95,0.0,0.6738583503754992,0.023321039286027787,-0.2976110177682051,0.31031369084624355
MSFT250711C00492500,2025-06-27 19:54:10+00:00,492.5,7.7,8.1,8.3,-2.2300005,-22.457205,84.0,393,0.1729208685302734,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.9930636721690692,2025-06-29 12:49:55.966171,6,6,0.2131979695431472,0.20000000000000107,8.2,-0.4999999999999991,0.6167953847930564,0.025640092520190685,-0.29908977095913886,0.32864353739353197
MSFT250711C00495000,2025-06-27 19:59:51+00:00,495.0,6.63,6.55,6.7,-1.54,-18.84945,561.0,1770,0.1666953448486328,True,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,0.998104604515105,2025-06-29 12:49:55.966171,6,6,0.3167701863354037,0.15000000000000036,6.625,0.004999999999999893,0.5525474564574184,0.027556130164179612,-0.29462325619351465,0.3404864235892899
MSFT250711C00497500,2025-06-27 19:58:51+00:00,497.5,5.25,5.15,5.3,-1.25,-19.23077,1213.0,243,0.1616905120849609,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0031455368611408,2025-06-29 12:49:55.966171,6,6,4.971311475409836,0.14999999999999947,5.225,0.025000000000000355,0.4823848233493782,0.028630098711194447,-0.2842543569459574,0.34313536627587893
MSFT250711C00500000,2025-06-27 19:59:59+00:00,500.0,4.05,3.95,4.1,-1.2999997,-24.299059,1072.0,1154,0.1576011975097656,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0081864692071767,2025-06-29 12:49:55.966171,6,6,0.9281385281385282,0.14999999999999947,4.025,0.024999999999999467,0.409339642287021,0.02863912899744386,-0.2669403187827184,0.3345626219834916
MSFT250711C00502500,2025-06-27 19:58:29+00:00,502.5,3.06,3.0,3.1,-0.89,-22.531647,645.0,871,0.15430533203125,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0132274015532126,2025-06-29 12:49:55.966171,6,6,0.7396788990825688,0.10000000000000009,3.05,0.010000000000000231,0.3369109556161411,0.027483967053133693,-0.2429719719470686,0.31435361065450407
MSFT250711C00505000,2025-06-27 19:59:51+00:00,505.0,2.27,2.23,2.29,-0.94000006,-29.283491,729.0,903,0.1516198120117187,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0182683338992486,2025-06-29 12:49:55.966171,6,6,0.8064159292035398,0.06000000000000005,2.26,0.010000000000000231,0.2684916651693968,0.025258486418724805,-0.21358986821672724,0.28387122812250426
MSFT250711C00507500,2025-06-27 19:54:30+00:00,507.5,1.49,1.61,1.67,-0.96,-39.183674,283.0,135,0.1501549829101562,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0233092662452845,2025-06-29 12:49:55.966171,6,6,2.0808823529411766,0.05999999999999983,1.6400000000000001,-0.15000000000000013,0.20807867839117666,0.02217309338755559,-0.18236924271577298,0.24678805509902232
MSFT250711C00510000,2025-06-27 19:58:34+00:00,510.0,1.18,1.15,1.2,-0.6400001,-35.16484,1136.0,1521,0.1493615338134765,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0283501985913204,2025-06-29 12:49:55.966171,6,6,0.7463863337713534,0.050000000000000044,1.1749999999999998,0.0050000000000001155,0.15694810400301606,0.01868354179248673,-0.1509534260052643,0.20685026088252
MSFT250711C00512500,2025-06-27 19:56:42+00:00,512.5,0.83,0.81,0.86,-0.47,-36.153847,582.0,718,0.1495446374511718,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0333911309373562,2025-06-29 12:49:55.966171,6,6,0.8094575799721836,0.04999999999999993,0.835,-0.0050000000000000044,0.11620483916735164,0.0151878641772796,-0.12223450365538786,0.16835485661633576
MSFT250711C00515000,2025-06-27 19:52:24+00:00,515.0,0.53,0.57,0.61,-0.45000005,-45.918373,201.0,940,0.1501549829101562,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.038432063283392,2025-06-29 12:49:55.966171,6,6,0.21360255047821466,0.040000000000000036,0.59,-0.05999999999999994,0.08442699603418857,0.011976015367528365,-0.09664405760288508,0.13329387509128932
MSFT250711C00517500,2025-06-27 19:38:09+00:00,517.5,0.4,0.4,0.44,-0.3,-42.85714,46.0,63,0.1518639501953125,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.043472995629428,2025-06-29 12:49:55.966171,6,6,0.71875,0.03999999999999998,0.42000000000000004,-0.020000000000000018,0.061318007595720724,0.009267085125355132,-0.07612796634594593,0.10431720563825865
MSFT250711C00520000,2025-06-27 19:59:27+00:00,520.0,0.32,0.28,0.32,-0.19999999,-38.461536,1379.0,543,0.1540611938476562,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0485139279754638,2025-06-29 12:49:55.966171,6,6,2.5349264705882355,0.03999999999999998,0.30000000000000004,0.019999999999999962,0.044415168419819136,0.007071315803007737,-0.05953329745025296,0.08075168484984979
MSFT250711C00522500,2025-06-27 19:54:56+00:00,522.5,0.22,0.2,0.23,-0.17,-43.58975,55.0,18,0.1560142993164062,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0535548603214997,2025-06-29 12:49:55.966171,6,6,2.8947368421052633,0.03,0.21500000000000002,0.004999999999999977,0.03165231780793816,0.00529551828592986,-0.0455561414012309,0.06123940709983443
MSFT250711C00525000,2025-06-27 19:59:53+00:00,525.0,0.17,0.15,0.18,-0.08999999,-34.615383,891.0,1099,0.1604087866210937,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0585957926675356,2025-06-29 12:49:55.966171,6,6,0.81,0.03,0.16499999999999998,0.005000000000000032,0.02403044691491776,0.004093764602006409,-0.0371063315360731,0.048675354200856995
MSFT250711C00530000,2025-06-27 19:47:49+00:00,530.0,0.11,0.09,0.11,-0.049999997,-31.25,226.0,109,0.168953623046875,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0686776573596073,2025-06-29 12:49:55.966171,6,6,2.0545454545454547,0.020000000000000004,0.1,0.009999999999999995,0.013953998672253987,0.002446413141099441,-0.02446713187148843,0.0306376471760391
MSFT250711C00535000,2025-06-27 19:54:16+00:00,535.0,0.05,0.05,0.07,-0.05,-50.0,6.0,61,0.1772543212890625,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0787595220516792,2025-06-29 12:49:55.966171,6,6,0.0967741935483871,0.020000000000000004,0.060000000000000005,-0.010000000000000002,0.008211935117444589,0.0014697235407381821,-0.016110642136770287,0.019310369429016917
MSFT250711C00540000,2025-06-27 19:47:49+00:00,540.0,0.04,0.0,0.24,-0.030000001,-42.857143,13.0,36,0.2348709326171875,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.088841386743751,2025-06-29 12:49:55.966171,6,6,0.35135135135135137,0.24,0.12,-0.07999999999999999,0.02117121773404724,0.0025126808545656125,-0.04811846616236062,0.0437446255416167
MSFT250711C00545000,2025-06-27 16:58:05+00:00,545.0,0.04,0.0,0.23,0.01,33.333336,2.0,22,0.2539137109375,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.0989232514358227,2025-06-29 12:49:55.966171,6,6,0.08695652173913043,0.23,0.115,-0.07500000000000001,0.018589435255932263,0.0020813651768749595,-0.046455186735422004,0.039173514559888024
MSFT250711C00550000,2025-06-27 16:27:54+00:00,550.0,0.04,0.0,0.22,0.02,100.0,7.0,5,0.2724682128906249,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.1090051161278944,2025-06-29 12:49:55.966171,6,6,1.1666666666666667,0.22,0.11,-0.07,0.016509392082560075,0.0017527635003328755,-0.04494486941401359,0.03539951113245841
MSFT250711C00580000,2025-06-27 19:27:45+00:00,580.0,0.01,0.0,0.19,-0.02,-66.66667,15.0,1,0.3779359082031249,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.169496304280325,2025-06-29 12:49:55.966171,6,6,7.5,0.19,0.095,-0.085,0.009885618378775714,0.0008109108910405974,-0.039682161084162046,0.022716916957051213
MSFT250711C00600000,2025-06-20 13:31:20+00:00,600.0,0.03,0.0,0.38,0.0,0.0,1.0,0,0.4931691308593751,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.2098237630486122,2025-06-29 12:49:55.966171,6,6,1.0,0.38,0.19,-0.16,0.015217018824507092,0.0009029959595262186,-0.07500002376326488,0.0330095643142904
MSFT250711C00605000,2025-06-27 13:53:34+00:00,605.0,0.01,0.0,0.18,0.0,0.0,5.0,0,0.459966337890625,False,REGULAR,USD,MSFT,2025-07-11,11,495.9400024414063,1.219905627740684,2025-06-29 12:49:55.966171,6,6,5.0,0.18,0.09,-0.08,0.007538290183246193,0.0005253011253072519,-0.037944166910631565,0.017909871959195113
MSFT250718C00180000,2025-06-27 13:30:21+00:00,180.0,318.11,314.65,318.4,20.159973,6.766227,1.0,5,1.9360354760742189,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.3629471289145836,2025-06-29 12:49:56.131543,6,6,0.16666666666666666,3.75,316.525,1.5850000000000364,0.9950317274949945,6.743194877245616e-05,-0.1093653242447423,0.01583495896583616
MSFT250718C00190000,2025-06-27 19:55:00+00:00,190.0,307.19,304.65,308.4,56.240005,22.410841,4.0,2,1.838867993164062,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.3831108582987271,2025-06-29 12:49:56.131543,6,6,1.3333333333333333,3.75,306.525,0.6650000000000205,0.994761953318127,7.441696092871289e-05,-0.11033797964219598,0.01659817748108094
MSFT250718C00200000,2025-06-03 13:30:19+00:00,200.0,264.17,295.1,298.45,0.0,0.0,1.0,3,1.8378914355468747,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.4032745876828707,2025-06-29 12:49:56.131543,6,6,0.25,3.349999999999966,296.775,-32.60499999999996,0.9925576636020804,0.0001016186647548591,-0.14239764872421148,0.022653288625668996
MSFT250718C00205000,2025-06-27 19:55:00+00:00,205.0,292.23,289.65,293.45,-0.01,-0.0034218447,8.0,0,1.712892060546875,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.4133564523749425,2025-06-29 12:49:56.131543,6,6,8.0,3.8000000000000114,291.54999999999995,0.6800000000000637,0.9941188162432885,8.85463631796244e-05,-0.11509036663185084,0.018396645726263358
MSFT250718C00210000,2025-06-27 19:55:00+00:00,210.0,287.25,284.7,288.45,16.23999,5.992395,8.0,1,1.6787125439453123,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.4234383170670142,2025-06-29 12:49:56.131543,6,6,4.0,3.75,286.575,0.6750000000000114,0.9937583311758855,9.524049445644743e-05,-0.11864425270386575,0.019392593649836302
MSFT250718C00220000,2025-06-27 19:55:00+00:00,220.0,277.25,274.75,278.5,43.75,18.736618,4.0,11,1.6123066259765624,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.4436020464511578,2025-06-29 12:49:56.131543,6,6,0.3333333333333333,3.75,276.625,0.625,0.9929771447328426,0.00011005932204704913,-0.12591879723384433,0.021523475106616438
MSFT250718C00230000,2025-06-23 13:35:20+00:00,230.0,244.4,264.8,268.55,0.0,0.0,1.0,28,1.5468772656249998,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.4637657758353013,2025-06-29 12:49:56.131543,6,6,0.034482758620689655,3.75,266.675,-22.275000000000006,0.992148352486925,0.00012656337474478265,-0.13286467072769415,0.02374662114502168
MSFT250718C00235000,2025-06-27 19:55:00+00:00,235.0,262.32,259.8,263.55,44.47,20.41313,4.0,1,1.5068384033203124,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.4738476405273731,2025-06-29 12:49:56.131543,6,6,2.0,3.75,261.675,0.6449999999999818,0.9919501974136998,0.0001328053929546235,-0.13309598498940173,0.02427282426478585
MSFT250718C00240000,2025-06-25 17:25:18+00:00,240.0,251.4,254.8,258.6,0.0,0.0,5.0,92,1.4755885595703124,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.4839295052194448,2025-06-29 12:49:56.131543,6,6,0.053763440860215055,3.8000000000000114,256.70000000000005,-5.30000000000004,0.9914918453611342,0.00014237685953828185,-0.13659687309140278,0.025482533805901646
MSFT250718C00250000,2025-06-23 15:10:30+00:00,250.0,229.61,244.85,248.6,0.0,0.0,14.0,22,1.406741247558594,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.5040932346035883,2025-06-29 12:49:56.131543,6,6,0.6086956521739131,3.75,246.725,-17.11499999999998,0.9907836224223145,0.00016018527460015742,-0.14026713879601643,0.027332208946472723
MSFT250718C00255000,2025-06-02 15:03:53+00:00,255.0,207.4,240.55,243.6,0.0,0.0,1.0,1,1.451174619140625,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.5141750992956602,2025-06-29 12:49:56.131543,6,6,0.5,3.049999999999983,242.075,-34.67499999999998,0.9872226581268829,0.00020634641387574514,-0.18027926595544108,0.03632072592242113
MSFT250718C00260000,2025-06-12 15:03:52+00:00,260.0,218.56,234.85,238.6,0.0,0.0,1.0,9,1.3339877050781246,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.5242569639877319,2025-06-29 12:49:56.131543,6,6,0.1,3.75,236.725,-18.164999999999992,0.9902635558998385,0.00017722783665144494,-0.1410546572403665,0.028676205462660354
MSFT250718C00270000,2025-06-16 15:13:30+00:00,270.0,210.5,224.9,228.65,0.0,0.0,1.0,106,1.2753942480468747,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.5444206933718755,2025-06-29 12:49:56.131543,6,6,0.009345794392523364,3.75,226.775,-16.275000000000006,0.9891941993043933,0.00020300514695888923,-0.14734118101521904,0.03140432212347863
MSFT250718C00275000,2025-06-02 16:45:46+00:00,275.0,187.62,219.9,223.65,0.0,0.0,3.0,10,1.241214731445312,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.5545025580639472,2025-06-29 12:49:56.131543,6,6,0.2727272727272727,3.75,221.775,-34.155,0.9888762973914077,0.00021392457594124364,-0.14778726874089432,0.03220664761065007
MSFT250718C00280000,2025-06-25 13:41:08+00:00,280.0,213.9,215.65,218.65,0.0,0.0,19.0,16,1.2817418725585936,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.5645844227560189,2025-06-29 12:49:56.131543,6,6,1.1176470588235294,3.0,217.15,-3.25,0.9845899168558232,0.00027456391217189186,-0.189075783370934,0.04268565470334265
MSFT250718C00285000,2025-05-27 14:48:55+00:00,285.0,174.68,209.6,213.6,0.0,0.0,1.0,0,1.1323285571289063,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.5746662874480908,2025-06-29 12:49:56.131543,6,6,1.0,4.0,211.6,-36.91999999999999,0.9903210265085672,0.00020771356882471806,-0.12795839528903463,0.028528257654316828
MSFT250718C00290000,2025-06-26 18:17:16+00:00,290.0,208.5,204.95,208.6,0.0,0.0,2.0,103,1.1411175756835936,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.5847481521401625,2025-06-29 12:49:56.131543,6,6,0.019230769230769232,3.6500000000000057,206.77499999999998,1.7250000000000227,0.9878977057674501,0.00025036388434794077,-0.14856948961432115,0.034652932748171356
MSFT250718C00300000,2025-06-16 17:30:12+00:00,300.0,181.46,195.15,198.75,0.0,0.0,1.0,368,1.1103560107421877,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.6049118815243061,2025-06-29 12:49:56.131543,6,6,0.0027100271002710027,3.5999999999999943,196.95,-15.48999999999998,0.9850681366705458,0.0003084745492190799,-0.16802232352986385,0.04154507109045502
MSFT250718C00305000,2025-06-20 17:02:30+00:00,305.0,176.24,190.15,193.75,0.0,0.0,1.0,2,1.0783737487792968,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.6149937462163778,2025-06-29 12:49:56.131543,6,6,0.3333333333333333,3.5999999999999943,191.95,-15.70999999999998,0.9846166047307864,0.00032585799707270135,-0.1682103143627531,0.04262217532269484
MSFT250718C00310000,2025-06-16 14:26:17+00:00,310.0,171.5,185.3,188.75,0.0,0.0,1.0,86,1.0595750146484375,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.6250756109084497,2025-06-29 12:49:56.131543,6,6,0.011494252873563218,3.4499999999999886,187.025,-15.525000000000006,0.9832101268624953,0.00035746039697091267,-0.17633161904725744,0.04594069515587763
MSFT250718C00315000,2025-05-30 18:18:32+00:00,315.0,145.95,180.2,183.8,0.0,0.0,2.0,2,1.023930661621094,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.6351574756005214,2025-06-29 12:49:56.131543,6,6,0.6666666666666666,3.6000000000000227,182.0,-36.05000000000001,0.9830238981032694,0.0003734097828026422,-0.17369444374080184,0.04637609319585865
MSFT250718C00320000,2025-06-23 17:54:45+00:00,320.0,168.09,175.15,178.35,0.0,0.0,5.0,79,0.9497075341796876,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.6452393402925931,2025-06-29 12:49:56.131543,6,6,0.0625,3.1999999999999886,176.75,-8.659999999999997,0.9859029920121417,0.0003432293314927312,-0.14699734262192157,0.0395377724945421
MSFT250718C00325000,2025-06-18 13:54:49+00:00,325.0,153.82,170.35,173.2,0.0,0.0,4.0,115,0.9248054394531252,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.655321204984665,2025-06-29 12:49:56.131543,6,6,0.034482758620689655,2.8499999999999943,171.77499999999998,-17.954999999999984,0.9850937025510131,0.00036982083239558836,-0.14988746084668816,0.041483908488990376
MSFT250718C00330000,2025-06-20 19:22:16+00:00,330.0,149.18,165.2,168.0,0.0,0.0,20.0,59,0.8623060644531251,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.6654030696767367,2025-06-29 12:49:56.131543,6,6,0.3333333333333333,2.8000000000000114,166.6,-17.419999999999987,0.9873217150191592,0.0003449297130559642,-0.13058669067430234,0.03607696273887033
MSFT250718C00335000,2025-06-02 19:53:45+00:00,335.0,128.64,160.85,163.0,0.0,0.0,3.0,107,0.8911143701171874,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.6754849343688084,2025-06-29 12:49:56.131543,6,6,0.027777777777777776,2.1500000000000057,161.925,-33.285000000000025,0.9818675893065948,0.0004538914876260842,-0.16588886411136441,0.04905953250448403
MSFT250718C00340000,2025-06-25 14:43:28+00:00,340.0,154.22,155.55,158.65,0.0,0.0,1.0,79,0.8869640209960936,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.6855667990608802,2025-06-29 12:49:56.131543,6,6,0.0125,3.0999999999999943,157.10000000000002,-2.880000000000024,0.9786996755688301,0.000522822024471961,-0.18348084914279128,0.05624679722405149
MSFT250718C00345000,2025-06-20 14:45:02+00:00,345.0,136.8,150.2,153.25,0.0,0.0,1.0,451,0.8017597949218749,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.695648663752952,2025-06-29 12:49:56.131543,6,6,0.0022123893805309734,3.0500000000000114,151.725,-14.924999999999983,0.9838694314597742,0.0004564791409676748,-0.14483947012975681,0.04439183848190397
MSFT250718C00350000,2025-06-27 15:52:31+00:00,350.0,150.15,145.75,148.65,7.2099915,5.0440683,24.0,3331,0.8413101806640625,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7057305284450237,2025-06-29 12:49:56.131543,6,6,0.007202881152460984,2.9000000000000057,147.2,2.950000000000017,0.9756988682805586,0.0006159438896996838,-0.19294104677008725,0.06285433210634261
MSFT250718C00355000,2025-06-25 14:35:24+00:00,355.0,139.9,140.9,143.3,0.0,0.0,20.0,199,0.799806689453125,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7158123931370955,2025-06-29 12:49:56.131543,6,6,0.1,2.4000000000000057,142.10000000000002,-2.200000000000017,0.9764322203229315,0.0006314340885779078,-0.182888073668465,0.061256330388671884
MSFT250718C00360000,2025-06-27 18:37:07+00:00,360.0,136.71,136.0,137.85,1.780014,1.319213,5.0,493,0.7487818090820313,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7258942578291673,2025-06-29 12:49:56.131543,6,6,0.010121457489878543,1.8499999999999943,136.925,-0.2150000000000034,0.9785417827238981,0.0006231841975483985,-0.16536400121616804,0.05659911461625693
MSFT250718C00365000,2025-06-20 18:11:07+00:00,365.0,115.49,130.45,134.05,0.0,0.0,4.0,739,0.7605004418945314,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.735976122521239,2025-06-29 12:49:56.131543,6,6,0.005405405405405406,3.6000000000000227,132.25,-16.760000000000005,0.972204956065275,0.0007624294047930529,-0.19642973564562777,0.07032941881589436
MSFT250718C00370000,2025-06-27 18:17:13+00:00,370.0,127.69,125.9,128.05,-0.69000244,-0.5374688,2.0,562,0.700198310546875,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7460579872133108,2025-06-29 12:49:56.131543,6,6,0.003552397868561279,2.1500000000000057,126.97500000000001,0.7149999999999892,0.9760144405465926,0.0007319943842389929,-0.16974648775274076,0.062167975969669324
MSFT250718C00375000,2025-06-27 19:29:02+00:00,375.0,121.27,120.5,124.0,1.4399948,1.2016981,2.0,829,0.7039824523925782,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7561398519053826,2025-06-29 12:49:56.131543,6,6,0.0024096385542168677,3.5,122.25,-0.980000000000004,0.9700799794150218,0.0008756579189232947,-0.19529610930941224,0.07477117987640647
MSFT250718C00380000,2025-06-27 16:05:08+00:00,380.0,120.25,115.55,118.7,4.1900024,3.6102037,2.0,1124,0.6630893066406252,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7662217165974543,2025-06-29 12:49:56.131543,6,6,0.0017777777777777779,3.1500000000000057,117.125,3.125,0.9711994989807259,0.0009006820738307488,-0.18328227237555425,0.07244050407974875
MSFT250718C00385000,2025-06-27 18:20:11+00:00,385.0,112.19,110.6,114.1,-0.7299957,-0.6464716,3.0,505,0.65820654296875,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7763035812895261,2025-06-29 12:49:56.131543,6,6,0.005928853754940711,3.5,112.35,-0.1599999999999966,0.9657942931782572,0.0010460233626235908,-0.2028313769466709,0.08351057998838694
MSFT250718C00390000,2025-06-27 18:16:45+00:00,390.0,107.8,106.3,107.95,-0.66999817,-0.6176806,22.0,1252,0.6088906298828126,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7863854459815979,2025-06-29 12:49:56.131543,6,6,0.017557861133280128,1.6500000000000057,107.125,0.6749999999999972,0.9687728694181053,0.0010489091264737147,-0.18207863536426608,0.07746670346736625
MSFT250718C00395000,2025-06-27 16:02:19+00:00,395.0,105.41,101.6,103.5,5.1800003,5.1681137,4.0,1244,0.6201209863281252,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.7964673106736696,2025-06-29 12:49:56.131543,6,6,0.00321285140562249,1.9000000000000057,102.55,2.8599999999999994,0.9590074468113717,0.0012871283888710229,-0.21779488016996218,0.09681356634477334
MSFT250718C00400000,2025-06-27 18:54:35+00:00,400.0,96.35,96.7,97.85,-1.5999985,-1.6334851,17.0,1999,0.5690961059570312,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.8065491753657414,2025-06-29 12:49:56.131543,6,6,0.0085,1.1499999999999915,97.275,-0.9250000000000114,0.9627763382162337,0.0012966217683556974,-0.1934851290750255,0.08950284549933488
MSFT250718C00405000,2025-06-27 18:54:39+00:00,405.0,91.25,90.65,93.6,-2.540001,-2.7081788,3.0,831,0.5290574438476563,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.8166310400578132,2025-06-29 12:49:56.131543,6,6,0.003605769230769231,2.9499999999999886,92.125,-0.875,0.9643759387726554,0.00134550355293223,-0.17969443074494554,0.08634269468282132
MSFT250718C00410000,2025-06-27 19:50:59+00:00,410.0,85.72,86.8,88.1,-3.7799988,-4.223462,8.0,2498,0.529423651123047,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.826712904749885,2025-06-29 12:49:56.131543,6,6,0.003201280512204882,1.2999999999999972,87.44999999999999,-1.7299999999999898,0.9552802059988628,0.0016174895990912952,-0.2055855016537282,0.10386823594375164
